NUM|CONSOLKEY|CRFTYPE|CRF_TXN_CODE|TID|PARENTBRCA|BRCA_CO|CCY|PSTA|DRCR|EXRATE|CURRMAR|ACCOFF|TRAT|PLCATE|PRODCA|SYSID|DESK|DLREF|OUREF|THREF|CSNM|COUNTERPARTY|VALD|PSTD|EXDATE|INPUTTER|AUTHORISER|RSMK|REMK|CURRNO|SYS_DATE|CATEGORY|SECTOR|TENOR|PRODCODE|
500105|PL.51500.21060.3203.ST.03002..00......CN0010611|51500|ACC|184810387444528.060001|0611|0611|CNY|171.830000|1||1|1|450|51500|21060|LD|00|LD1814203523|LD1814203523||1004358||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51500|3203|ST|21060|
501102|PL.50000.6131.3203..........CN0010606|||184810724044667.040001|0606|0606|CNY|-140.000000|0||1|9999|380|50000|6131|IC|||1060607000002655||1001036|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3203||6131|
501103|PL.50000.1102.1002..........CN0010606|||184811060744661.030001|0606|0606|CNY|-0.750000|0||1|9999|380|50000|1102|IC|||1060601000005753||1000369|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|1002||1102|
50110101|PL.50000.1112.3109..........CN0010606|||184811060744675.050001|0606|0606|CNY|-0.060000|0||1|1|380|50000|1112|IC|||1060602000004052||1002185|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3109||1112|
50110101|PL.50000.1112.3203..........CN0010609|||184810040244666.000001|0606|0609|CNY|-2.320000|0||1|1|380|50000|1112|IC|||1060902000007381||1004403|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
50110101|PL.50000.1131.3201..........CN0010606|||184812648944686.020001|0606|0606|USD|-0.420000|0|6.616600|1|9999|380|50000|1131|IC|||1060603000003214||1001142|||20180702||43_INPUTTER|43_INPUTTER|||1|20180702|50000|3201||1131|
50010103|PL.51001.21052.3201.ST.02001.UNSECU.00......CN0010606|51001|ACC|184430433071267.000001|0606|0606|CNY|664.580000|1||1|9999|450|51001|21052|LD|00|LD1725400100|LD1725400100||1000972||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3201|ST|21052|
59010202|PL.51001.21056.3999.MT.02402.SECU.00......CN0010606|51001|ACC|184430433071267.060001|0606|0606|CNY|5510.280000|1||1|9999|450|51001|21056|LD|00|LD1428200126|LD1428200126||1001161||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3999|MT|21056|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184431704771267.000001|0606|0606|CNY|1171.070000|1||1|9999|450|51001|21052|LD|00|LD1731405698|LD1731405698||1001210||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3203..........CN0010611|||184810040244667.100001|0611|0611|CNY|-1.380000|0||1|9999|380|50000|1112|IC|||1061102000006374||1001278|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
59010202|PL.51001.21056.3999.MT.02402.SECU.00......CN0010606|51001|ACC|184811397744530.000001|0606|0606|CNY|5510.290000|1||1|9999|450|51001|21056|LD|00|LD1428200126|LD1428200126||1001161||20180702|20180702||49_INPUTTER|49_INPUTTER|||1|20180702|51001|3999|MT|21056|
50010103|PL.51001.21052.3201.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811643444524.010001|0606|0606|CNY|664.590000|1||1|9999|450|51001|21052|LD|00|LD1725400100|LD1725400100||1000972||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3201|ST|21052|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811975244524.060001|0606|0606|CNY|1171.070000|1||1|9999|450|51001|21052|LD|00|LD1731405698|LD1731405698||1001210||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3203..........CN0010606|||184812980344678.060001|0606|0606|CNY|-0.020000|0||1|9999|380|50000|1112|IC|||1060602000003447||1000010|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|3203||1112|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184430433071266.010001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1707576900|LD1707576900||1002725||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3204|MT|21056|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184433041371266.130001|0606|0606|CNY|58.020000|1||1|9999|450|51001|21052|LD|00|LD1816401690|LD1816401690||1001319||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184433041371266.310001|0606|0606|CNY|296.230000|1||1|1|450|51001|21052|LD|00|LD1813128857|LD1813128857||1002175||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3061|ST|21052|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184810040244523.070001|0606|0606|CNY|58.020000|1||1|9999|450|51001|21052|LD|00|LD1816401690|LD1816401690||1001319||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184810040244527.050001|0606|0606|CNY|296.240000|1||1|1|450|51001|21052|LD|00|LD1813128857|LD1813128857||1002175||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3061|ST|21052|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184810724044525.030001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1707576900|LD1707576900||1002725||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3204|MT|21056|
50110101|PL.50000.1112.3107..........CN0010606|||184811060744678.090001|0606|0606|CNY|-0.020000|0||1|9999|380|50000|1112|IC|||1060602000003005||1001326|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3107||1112|
500203|PL.51001.21073.2153.MT.04001.UNSECU.00......CN0010606|51001|ACC|184430433071265.000001|0606|0606|USD|125.810000|1|6.616600|1|1|450|51001|21073|LD|00|LD1633068385|LD1633068385||1002482||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|2153|MT|21073|
500203|PL.51001.21073.2153.MT.04001.UNSECU.00......CN0010606|51001|ACC|184810724044521.000001|0606|0606|USD|125.810000|1|6.616600|1|1|450|51001|21073|LD|00|LD1633068385|LD1633068385||1002482||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|2153|MT|21073|
50110101|PL.50000.1112.3203..........CN0010606|||184811643444678.050001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1112|IC|||1060602000001045||1001960|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||1112|
50110101|PL.50000.1112.3063..........CN0010611|||184810040244667.030001|0611|0611|CNY|-0.190000|0||1|1|380|50000|1112|IC|||1061102000005572||1003624|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
50120202|PL.50000.2001.7001..........CN0010606|||184810724044690.000001|0606|0606|CNY|-0.040000|0||1|1|380|50000|2001|IC|||1060609000000027||9000031|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|7001||2001|
50110101|PL.50000.1131.3203..........CN0010608|||184811643444673.000001|0608|0608|USD|-0.900000|0|6.616600|1|1|380|50000|1131|IC|||1060803000003779||1002379|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||1131|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184433041371267.090001|0611|0611|CNY|121.830000|1||1|1|450|51500|21060|LD|00|LD1808130568|LD1808130568||1003089||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
50110101|PL.50000.1112.3201..........CN0010611|||184810040244666.060001|0611|0611|CNY|-0.250000|0||1|1|380|50000|1112|IC|||1061102000004894||1003100|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3201||1112|
50110101|PL.50000.1112.3063..........CN0010611|||184810040244666.070001|0611|0611|CNY|-0.400000|0||1|1|380|50000|1112|IC|||1061102000004916||1003234|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184812311944529.050001|0611|0611|CNY|121.840000|1||1|1|450|51500|21060|LD|00|LD1808130568|LD1808130568||1003089||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
59010103|PL.51001.21052.3106.ST.02001.SECU.00......CN0010606|51001|ACC|184432372871265.100001|0606|0606|CNY|199.990000|1||1|9999|450|51001|21052|LD|00|LD1804072234|LD1804072234||1001172||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51001|3106|ST|21052|
50010101|PL.51001.21055.3201.ST.02304.UNSECU.00......CN0010606|51001|ACC|184432704671267.050001|0606|0606|USD|159.140000|1|6.616600|1|1|450|51001|21055|LD|00|LD1813738714|LD1813738714||1004420||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51001|3201|ST|21055|
50010101|PL.51001.21055.3201.ST.02304.UNSECU.00......CN0010606|51001|ACC|184810040244533.050001|0606|0606|USD|159.150000|1|6.616600|1|1|450|51001|21055|LD|00|LD1813738714|LD1813738714||1004420||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3201|ST|21055|
501102|PL.50000.6131.3063..........CN0010606|||184810387444670.000001|0606|0606|CNY|-8.960000|0||1|9999|380|50000|6131|IC|||1060607000000048||1001280|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3063||6131|
50110101|PL.50000.1112.3103..........CN0010608|||184812311944676.060001|0608|0608|CNY|-2.080000|0||1|1|380|50000|1112|IC|||1060802000007255||1004361|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3103||1112|
59010103|PL.51001.21052.3106.ST.02001.SECU.00......CN0010606|51001|ACC|184812648944526.020001|0606|0606|CNY|199.980000|1||1|9999|450|51001|21052|LD|00|LD1804072234|LD1804072234||1001172||20180702|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3106|ST|21052|
501103|PL.50000.1101.1002..........CN0010606|||184812980344660.000001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1101|IC|||1060601000004207||1000394|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|1002||1101|
59010302|PL.51001.21056.3999.LT.02402.SECU.00......CN0010606|51001|ACC|184430769771267.110001|0606|0606|CNY|22857.300000|1||1|9999|450|51001|21056|LD|00|LD1428200145|LD1428200145||1001151||20180701|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3999|LT|21056|
500105|PL.51500.21060.3063.ST.03002..00......CN0010611|51500|ACC|184432372871266.320001|0611|0611|CNY|84.670000|1||1|1|450|51500|21060|LD|00|LD1807342031|LD1807342031||1003314||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51500|3063|ST|21060|
500105|PL.51500.21060.3063.ST.03002..00......CN0010611|51500|ACC|184811397744528.070001|0611|0611|CNY|84.660000|1||1|1|450|51500|21060|LD|00|LD1807342031|LD1807342031||1003314||20180702|20180702||49_INPUTTER|49_INPUTTER|||1|20180702|51500|3063|ST|21060|
59010302|PL.51001.21056.3999.LT.02402.SECU.00......CN0010606|51001|ACC|184811397744530.010001|0606|0606|CNY|22857.300000|1||1|9999|450|51001|21056|LD|00|LD1428200145|LD1428200145||1001151||20180702|20180702||49_INPUTTER|49_INPUTTER|||1|20180702|51001|3999|LT|21056|
501102|PL.50000.6131.3203..........CN0010606|||184810724044666.060001|0606|0606|CNY|-300.000000|0||1|9999|380|50000|6131|IC|||1060607000002205||1001234|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3203||6131|
500105|PL.51500.21060.3101.ST.03002..00......CN0010606|51500|ACC|184430096371265.120001|0606|0606|CNY|328.480000|1||1|1|450|51500|21060|LD|00|LD1817633612|LD1817633612||1003317||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51500|3101|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184432704671264.060001|0611|0611|CNY|141.670000|1||1|1|450|51500|21060|LD|00|LD1808179004|LD1808179004||1003089||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51500|3107|ST|21060|
500105|PL.51500.21060.3101.ST.03002..00......CN0010606|51500|ACC|184810387444527.040001|0606|0606|CNY|328.480000|1||1|1|450|51500|21060|LD|00|LD1817633612|LD1817633612||1003317||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51500|3101|ST|21060|
501103|PL.50000.1101.1002..........CN0010607|||184811643444663.000001|0606|0607|CNY|-0.060000|0||1|9999|380|50000|1101|IC|||1060701000007416||1000302|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|1002||1101|
50110101|PL.50000.1112.3049..........CN0010608|||184812311944676.010001|0608|0608|CNY|-16.310000|0||1|1|380|50000|1112|IC|||1060802000005748||1002957|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3049||1112|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184812980344524.000001|0611|0611|CNY|141.660000|1||1|1|450|51500|21060|LD|00|LD1808179004|LD1808179004||1003089||20180702|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51500|3107|ST|21060|
59010103|PL.51001.21052.3063.ST.02001.SECU.00......CN0010606|51001|ACC|184432036271266.040001|0606|0606|CNY|283.010000|1||1|1|450|51001|21052|LD|00|LD1734707474|LD1734707474||1002675||20180701|20180702||38_INPUTTER|38_INPUTTER|||1|20180702|51001|3063|ST|21052|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184433041371266.030001|0611|0611|CNY|206.250000|1||1|1|450|51500|21060|LD|00|LD1816317614|LD1816317614||1003089||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184810040244522.090001|0611|0611|CNY|206.250000|1||1|1|450|51500|21060|LD|00|LD1816317614|LD1816317614||1003089||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51500|3107|ST|21060|
501103|PL.50000.1101.1002..........CN0010611|||184811975244663.020001|0611|0611|CNY|-0.190000|0||1|1|380|50000|1101|IC|||1061101000012459||1003532|||20180702||41_INPUTTER|41_INPUTTER|||1|20180702|50000|1002||1101|
59010103|PL.51001.21052.3063.ST.02001.SECU.00......CN0010606|51001|ACC|184812311944519.050001|0606|0606|CNY|283.020000|1||1|1|450|51001|21052|LD|00|LD1734707474|LD1734707474||1002675||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3063|ST|21052|
50110101|PL.50000.1112.3064..........CN0010606|||184812980344679.020001|0606|0606|CNY|-0.350000|0||1|9999|380|50000|1112|IC|||1060602000002955||1001004|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|3064||1112|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184430433071266.000001|0606|0606|CNY|144.510000|1||1|1|450|51001|21056|LD|00|LD1707431595|LD1707431595||1002725||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3204|MT|21056|
501104|PL.50000.6122.1002..........CN0010606|||184810387444693.010001|0606|0606|CNY|-21.340000|0||1|9999|380|50000|6122|IC|||1060606000000141||1000413|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184810724044525.020001|0606|0606|CNY|144.520000|1||1|1|450|51001|21056|LD|00|LD1707431595|LD1707431595||1002725||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3204|MT|21056|
501103|PL.50000.1102.1002..........CN0010606|||184811060744660.010001|0606|0606|CNY|-0.850000|0||1|9999|380|50000|1102|IC|||1060601000005176||1000342|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|1002||1102|
501104|PL.50000.6122.1002..........CN0010606|||184810387444692.020001|0606|0606|CNY|-5.240000|0||1|9999|380|50000|6122|IC|||1060606000002497||1000137|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
501102|PL.50000.6131.3203..........CN0010606|||184810724044666.050001|0606|0606|CNY|-1900.000000|0||1|1|380|50000|6131|IC|||1060607000002191||1002705|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3203||6131|
501103|PL.50000.1101.1002..........CN0010607|||184811060744663.010001|0606|0607|CNY|-0.010000|0||1|1|380|50000|1101|IC|||1060701000011677||1002743|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|1002||1101|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184430096371265.080001|0608|0608|CNY|108.060000|1||1|1|450|51001|21053|LD|00|LD1817305160|LD1817305160||1002957||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3049|MT|21053|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184432704671265.080001|0611|0611|CNY|340.000000|1||1|1|450|51500|21060|LD|00|LD1809340397|LD1809340397||1003089||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51500|3107|ST|21060|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184810387444527.000001|0608|0608|CNY|108.060000|1||1|1|450|51001|21053|LD|00|LD1817305160|LD1817305160||1002957||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51001|3049|MT|21053|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184812980344525.000001|0611|0611|CNY|340.000000|1||1|1|450|51500|21060|LD|00|LD1809340397|LD1809340397||1003089||20180702|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51500|3107|ST|21060|
50110101|PL.50000.1112.3107..........CN0010606|||184811060744679.050001|0606|0606|CNY|-0.500000|0||1|9999|380|50000|1112|IC|||1060602000000111||1001144|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3107||1112|
500105|PL.51500.21060.3063.ST.03002..00......CN0010611|51500|ACC|184431031071267.010001|0611|0611|CNY|111.110000|1||1|1|450|51500|21060|LD|00|LD1803092810|LD1803092810||1003314||20180701|20180702||34_INPUTTER|34_INPUTTER|||1|20180702|51500|3063|ST|21060|
501102|PL.50000.6131.3109..........CN0010606|||184810387444669.010001|0606|0606|CNY|-50.590000|0||1|9999|380|50000|6131|IC|||1060607000002175||1001169|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3109||6131|
501104|PL.50000.6122.1002..........CN0010606|||184810387444691.070001|0606|0606|CNY|-5.240000|0||1|9999|380|50000|6122|IC|||1060606000000923||1000181|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
500105|PL.51500.21060.3063.ST.03002..00......CN0010611|51500|ACC|184810724044529.040001|0611|0611|CNY|111.110000|1||1|1|450|51500|21060|LD|00|LD1803092810|LD1803092810||1003314||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51500|3063|ST|21060|
59010103|PL.51001.21052.3107.ST.02001.SECU.00......CN0010606|51001|ACC|184433041371265.010001|0606|0606|CNY|552.590000|1||1|9999|450|51001|21052|LD|00|LD1815005401|LD1815005401||1001139||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3107|ST|21052|
59010103|PL.51001.21052.3107.ST.02001.SECU.00......CN0010606|51001|ACC|184810040244520.030001|0606|0606|CNY|552.590000|1||1|9999|450|51001|21052|LD|00|LD1815005401|LD1815005401||1001139||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3107|ST|21052|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744678.050001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1112|IC|||1060602000001018||1001411|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
501102|PL.50000.6151.3063..........CN0010606|||184810724044674.000001|0606|0606|USD|-14.170000|0|6.616600|1|9999|380|50000|6151|IC|||1060608000000028||1001150|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3063||6151|
501103|PL.50000.1101.1002..........CN0010606|||184812648944661.010001|0606|0606|USD|-0.010000|0|6.616600|1|9999|380|50000|1101|IC|||1060601000008213||1000356|||20180702||43_INPUTTER|43_INPUTTER|||1|20180702|50000|1002||1101|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184430096371266.160001|0606|0606|CNY|1389.580000|1||1|9999|450|51001|21052|LD|00|LD1723793483|LD1723793483||1001210||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3203|ST|21052|
500105|PL.51500.21060.3203.ST.03002..00......CN0010611|51500|ACC|184431367771267.050001|0611|0611|CNY|93.380000|1||1|1|450|51500|21060|LD|00|LD1814204025|LD1814204025||1004358||20180701|20180702||35_INPUTTER|35_INPUTTER|||1|20180702|51500|3203|ST|21060|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184431367771266.120001|0606|0606|CNY|530.320000|1||1|9999|450|51001|21052|LD|00|LD1723547801|LD1723547801||1001210||20180701|20180702||35_INPUTTER|35_INPUTTER|||1|20180702|51001|3203|ST|21052|
500105|PL.51500.21060.3203.ST.03002..00......CN0010611|51500|ACC|184810387444529.000001|0611|0611|CNY|93.390000|1||1|1|450|51500|21060|LD|00|LD1814204025|LD1814204025||1004358||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51500|3203|ST|21060|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811643444523.010001|0606|0606|CNY|530.320000|1||1|9999|450|51001|21052|LD|00|LD1723547801|LD1723547801||1001210||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811643444523.050001|0606|0606|CNY|1389.590000|1||1|9999|450|51001|21052|LD|00|LD1723793483|LD1723793483||1001210||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3203|ST|21052|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184430433071266.080001|0606|0606|USD|17.290000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1712402779|LD1712402779||1001063||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3050|MT|21053|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184432372871266.000001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805569032|LD1805569032||1004372||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51500|3063|ST|21060|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184432704671266.270001|0606|0606|CNY|1305.560000|1||1|1|450|51500|21060|LD|00|LD1813101026|LD1813101026||1004437||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51500|3063|ST|21060|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184811060744528.000001|0606|0606|USD|17.300000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1712402779|LD1712402779||1001063||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51001|3050|MT|21053|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184811060744530.100001|0606|0606|CNY|1305.550000|1||1|1|450|51500|21060|LD|00|LD1813101026|LD1813101026||1004437||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51500|3063|ST|21060|
50110101|PL.50000.1112.3107..........CN0010606|||184811060744675.110001|0606|0606|CNY|-177.030000|0||1|9999|380|50000|1112|IC|||1060602000004583||1001948|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3107||1112|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184812311944526.030001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805569032|LD1805569032||1004372||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3063|ST|21060|
50010103|PL.51001.21052.3049.ST.02001.UNSECU.00......CN0010606|51001|ACC|184433041371266.190001|0606|0606|CNY|228.510000|1||1|1|450|51001|21052|LD|00|LD1816669992|LD1816669992||1003771||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3049|ST|21052|
50010103|PL.51001.21052.3049.ST.02001.UNSECU.00......CN0010606|51001|ACC|184810040244527.040001|0606|0606|CNY|228.520000|1||1|1|450|51001|21052|LD|00|LD1816669992|LD1816669992||1003771||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3049|ST|21052|
501102|PL.50000.6131.3063..........CN0010609|||184810724044668.010001|0606|0609|CNY|-5.000000|0||1|9999|380|50000|6131|IC|||1060907000000222||1001265|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3063||6131|
50110101|PL.50000.1113.3203..........CN0010606|||184812311944670.000001|0606|0606|CNY|-23.440000|0||1|9999|380|50000|1113|IC|||1060602000002815||1001182|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3203||1113|
500203|PL.51001.21073.2153.MT.04001.UNSECU.00......CN0010606|51001|ACC|184430433071265.130001|0606|0606|CNY|13537.500000|1||1|1|450|51001|21073|LD|00|LD1701333047|LD1701333047||1003054||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|2153|MT|21073|
50110101|PL.50000.1112.3063..........CN0010611|||184810040244667.090001|0611|0611|CNY|-0.020000|0||1|1|380|50000|1112|IC|||1061102000006366||1004010|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810387444666.020001|0606|0606|CNY|-21.340000|0||1|9999|380|50000|6122|IC|||1060606000001938||1000753|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
500203|PL.51001.21073.2153.MT.04001.UNSECU.00......CN0010606|51001|ACC|184811060744525.010001|0606|0606|CNY|13537.500000|1||1|1|450|51001|21073|LD|00|LD1701333047|LD1701333047||1003054||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51001|2153|MT|21073|
50110101|PL.50000.1112.3107..........CN0010611|||184810040244666.090001|0611|0611|CNY|-2.920000|0||1|1|380|50000|1112|IC|||1061102000005114||1003220|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3107||1112|
50110101|PL.50000.1112.3050..........CN0010606|||184812311944672.020001|0606|0606|CNY|-0.260000|0||1|9999|380|50000|1112|IC|||1060602000007973||1001118|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3050||1112|
501102|PL.50000.6131.3049..........CN0010607|||184810387444669.090001|0606|0607|CNY|-384.070000|0||1|9999|380|50000|6131|IC|||1060707000001227||1001205|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3049||6131|
501102|PL.50000.6151.3063..........CN0010606|||184810724044689.020001|0606|0606|USD|-6.120000|0|6.616600|1|9999|380|50000|6151|IC|||1060608000000357||1001150|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3063||6151|
