NUM|NAME|CCY|PARENTBRCA|BRCA|BALANCE|CLSFCT_ITEM|DA|CA|ACT_DATE|
160102|固定资产-管理用具|USD||BNK|60265.490000|资产|0.000000|0.000000|20180701|
160103|固定资产-电子设备|CNY||BNK|10091503.120000|资产|0.000000|0.000000|20180701|
160103|固定资产-电子设备|USD||BNK|471576.380000|资产|0.000000|0.000000|20180701|
160105|固定资产-机器、机械及其他设备|CNY||BNK|2950600.520000|资产|0.000000|0.000000|20180701|
160105|固定资产-机器、机械及其他设备|USD||BNK|261176.630000|资产|0.000000|0.000000|20180701|
1602|累计折旧|USD||BNK|-1574825.980000|资产|0.000000|0.000000|20180701|
1602|累计折旧|CNY||BNK|-14107859.510000|资产|0.000000|0.000000|20180701|
160201|累计折旧-房屋及建筑物累计折旧|CNY||BNK|-3520615.090000|资产|0.000000|0.000000|20180701|
160201|累计折旧-房屋及建筑物累计折旧|USD||BNK|-441428.600000|资产|0.000000|0.000000|20180701|
160202|累计折旧-管理用具累计折旧|CNY||BNK|-1346405.010000|资产|0.000000|0.000000|20180701|
160202|累计折旧-管理用具累计折旧|USD||BNK|-32270.640000|资产|0.000000|0.000000|20180701|
160203|累计折旧-电子设备累计折旧|CNY||BNK|-6906615.560000|资产|0.000000|0.000000|20180701|
160203|累计折旧-电子设备累计折旧|USD||BNK|-424662.090000|资产|0.000000|0.000000|20180701|
160205|累计折旧-机器、机械及其他设备累计折旧|USD||BNK|-198863.050000|资产|0.000000|0.000000|20180701|
160205|累计折旧-机器、机械及其他设备累计折旧|CNY||BNK|-2334223.850000|资产|0.000000|0.000000|20180701|
1604|在建工程|CNY||BNK|4861534.860000|资产|0.000000|0.000000|20180701|
160401|在建工程-在建工程|CNY||BNK|4861534.860000|资产|0.000000|0.000000|20180701|
1701|无形资产|CNY||BNK|44279681.260000|资产|0.000000|0.000000|20180701|
1701|无形资产|USD||BNK|443825.220000|资产|0.000000|0.000000|20180701|
170102|无形资产-软件|CNY||BNK|44279681.260000|资产|0.000000|0.000000|20180701|
170102|无形资产-软件|USD||BNK|443825.220000|资产|0.000000|0.000000|20180701|
1702|无形资产累计摊销|USD||BNK|-437874.200000|资产|0.000000|0.000000|20180701|
1702|无形资产累计摊销|CNY||BNK|-19237826.110000|资产|0.000000|0.000000|20180701|
170202|无形资产累计摊销-软件累计摊销|CNY||BNK|-19237826.110000|资产|0.000000|0.000000|20180701|
170202|无形资产累计摊销-软件累计摊销|USD||BNK|-437874.200000|资产|0.000000|0.000000|20180701|
1801|长期待摊费用|CNY||BNK|7571230.950000|资产|0.000000|0.000000|20180701|
180101|长期待摊费用-经营租入固定资产改良支出|CNY||BNK|880493.410000|资产|0.000000|0.000000|20180701|
180106|长期待摊费用-长期待摊房地费用|CNY||BNK|5345640.980000|资产|0.000000|0.000000|20180701|
180199|长期待摊费用-其他长期待摊费用|CNY||BNK|1345096.560000|资产|0.000000|0.000000|20180701|
1811|递延所得税资产|CNY||BNK|14701430.090000|资产|0.000000|0.000000|20180701|
181101|递延所得税资产-递延所得税资产|CNY||BNK|14701430.090000|资产|0.000000|0.000000|20180701|
2002|保证金存款|EUR||BNK|-60000.000000|负债|0.000000|0.000000|20180701|
200203|保证金存款-信用证保证金|EUR||BNK|-60000.000000|负债|0.000000|0.000000|20180701|
2011|同业存放款项|CNY||BNK|-58745737.100000|负债|0.000000|0.000000|20180701|
201101|同业存放款项-境内同业活期存款|CNY||BNK|-30516674.960000|负债|0.000000|0.000000|20180701|
201104|单位协定存款|CNY||BNK|-28229062.140000|负债|0.00|0.00|20180701|
20110102|同业存放款项-境内同业活期存款-银行业非存款类金融机构|CNY||BNK|-58745737.100000|负债|0.000000|0.000000|20180701|
2013|拆入资金|CNY||BNK|-221000000.000000|负债|0.000000|0.000000|20180701|
2013|拆入资金|USD||BNK|-146000000.000000|负债|0.000000|0.000000|20180701|
201301|拆入资金-境内同业拆入|CNY||BNK|-221000000.000000|负债|0.000000|0.000000|20180701|
201301|拆入资金-境内同业拆入|USD||BNK|-146000000.000000|负债|0.000000|0.000000|20180701|
2015|联行存放款项|CNY||BNK|-3685386004.680000|负债|0.000000|0.000000|20180701|
2015|联行存放款项|EUR||BNK|-1605128.040000|负债|0.000000|0.000000|20180701|
2015|联行存放款项|USD||BNK|-313339373.210000|负债|0.000000|0.000000|20180701|
201501|联行存放款项-境内资金往来|USD||BNK|-46339373.210000|负债|0.000000|0.000000|20180701|
201501|联行存放款项-境内资金往来|CNY||BNK|-384469734.750000|负债|0.000000|0.000000|20180701|
201501|联行存放款项-境内资金往来|EUR||BNK|-1605128.040000|负债|0.000000|0.000000|20180701|
20150101|联行存放款项-境内资金往来-同存|EUR||BNK|-2478.680000|负债|0.000000|0.000000|20180701|
20150101|联行存放款项-境内资金往来-同存|CNY||BNK|-217869734.750000|负债|0.000000|0.000000|20180701|
20150101|联行存放款项-境内资金往来-同存|USD||BNK|-46339373.210000|负债|0.000000|0.000000|20180701|
20150102|联行存放款项-境内资金往来-拆借|EUR||BNK|-1602649.360000|负债|0.000000|0.000000|20180701|
20150102|联行存放款项-境内资金往来-拆借|CNY||BNK|-166600000.000000|负债|0.000000|0.000000|20180701|
201502|联行存放款项-境外资金往来|USD||BNK|-267000000.000000|负债|0.000000|0.000000|20180701|
201502|联行存放款项-境外资金往来|CNY||BNK|-3300916269.930000|负债|0.000000|0.000000|20180701|
20150201|联行存放款项-境外资金往来-同存|CNY||BNK|-916269.930000|负债|0.000000|0.000000|20180701|
20150202|联行存放款项-境外资金往来-拆借|CNY||BNK|-2800000000.000000|负债|0.000000|0.000000|20180701|
20150202|联行存放款项-境外资金往来-拆借|USD||BNK|-267000000.000000|负债|0.000000|0.000000|20180701|
20150203|联行存放款项-境外资金往来-定存|CNY||BNK|-500000000.000000|负债|0.000000|0.000000|20180701|
2021|单位存款|GBP||BNK|-0.020000|负债|0.000000|0.000000|20180701|
2021|单位存款|HKD||BNK|-1.300000|负债|0.000000|0.000000|20180701|
2021|单位存款|USD||BNK|-7998359.330000|负债|0.000000|0.000000|20180701|
2021|单位存款|CNY||BNK|-771429715.420000|负债|0.000000|0.000000|20180701|
2021|单位存款|EUR||BNK|-5.630000|负债|0.000000|0.000000|20180701|
2021|单位存款|JPY||BNK|-490002.000000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|HKD||BNK|-1.300000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|JPY||BNK|-490002.000000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|CNY||BNK|-354903958.440000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|EUR||BNK|-5.630000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|GBP||BNK|-0.020000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|USD||BNK|-3460954.740000|负债|0.000000|0.000000|20180701|
202102|单位存款-单位定期存款|CNY||BNK|-356525756.980000|负债|0.000000|0.000000|20180701|
202102|单位存款-单位定期存款|USD||BNK|-4537404.590000|负债|0.000000|0.000000|20180701|
202107|单位存款-单位理财业务负债（本金）|CNY||BNK|-60000000.000000|负债|0.000000|0.000000|20180701|
2022|储蓄存款|CNY||BNK|-83054039.830000|负债|0.000000|0.000000|20180701|
2022|储蓄存款|HKD||BNK|-0.050000|负债|0.000000|0.000000|20180701|
2022|储蓄存款|USD||BNK|-481086.370000|负债|0.000000|0.000000|20180701|
202201|储蓄存款-活期储蓄存款|CNY||BNK|-14089649.760000|负债|0.000000|0.000000|20180701|
202201|储蓄存款-活期储蓄存款|HKD||BNK|-0.050000|负债|0.000000|0.000000|20180701|
202201|储蓄存款-活期储蓄存款|USD||BNK|-152663.900000|负债|0.000000|0.000000|20180701|
202202|储蓄存款-定期储蓄存款|CNY||BNK|-68964390.070000|负债|0.000000|0.000000|20180701|
202202|储蓄存款-定期储蓄存款|USD||BNK|-328422.470000|负债|0.000000|0.000000|20180701|
2023|通知存款|CNY||BNK|-73272524.340000|负债|0.000000|0.000000|20180701|
202301|通知存款-单位通知存款|CNY||BNK|-72356728.000000|负债|0.000000|0.000000|20180701|
202302|通知存款-个人通知存款|CNY||BNK|-915796.340000|负债|0.000000|0.000000|20180701|
2024|临时存款|USD||BNK|-876202.820000|负债|0.000000|0.000000|20180701|
2024|临时存款|CNY||BNK|-12699386.810000|负债|0.000000|0.000000|20180701|
202401|临时存款-应解汇款|CNY||BNK|-12699386.810000|负债|0.000000|0.000000|20180701|
202401|临时存款-应解汇款|USD||BNK|-876202.820000|负债|0.000000|0.000000|20180701|
2101|交易性金融负债|CNY||BNK|-82137182.820000|负债|0.000000|0.000000|20180701|
2101|交易性金融负债|USD||BNK|-15357.630000|负债|0.000000|0.000000|20180701|
210102|交易性金融负债-公允价值变动|CNY||BNK|-82137182.820000|负债|0.000000|0.000000|20180701|
210102|交易性金融负债-公允价值变动|USD||BNK|-15357.630000|负债|0.000000|0.000000|20180701|
21010203|交易性金融负债-公允价值变动-利率互换|CNY||BNK|-17201189.730000|负债|0.000000|0.000000|20180701|
21010204|交易性金融负债-公允价值变动-货币互换|CNY||BNK|-19951272.590000|负债|0.000000|0.000000|20180701|
21010205|交易性金融负债-公允价值变动-远期汇款|CNY||BNK|-29446.800000|负债|0.000000|0.000000|20180701|
21010206|交易性金融负债-公允价值变动-外汇掉期|CNY||BNK|-44992000.740000|负债|0.000000|0.000000|20180701|
21010206|交易性金融负债-公允价值变动-外汇掉期|USD||BNK|-15357.630000|负债|0.000000|0.000000|20180701|
21010207|交易性金融负债-公允价值变动-信用风险|CNY||BNK|36727.040000|负债|0.000000|0.000000|20180701|
2111|卖出回购金融资产款|CNY||BNK|-716080000.000000|负债|0.000000|0.000000|20180701|
211101|卖出回购金融资产款-卖出回购证（债）券款项|CNY||BNK|-716080000.000000|负债|0.000000|0.000000|20180701|
21110101|卖出回购金融资产款-卖出回购证（债）券款项-境内|CNY||BNK|-716080000.000000|负债|0.000000|0.000000|20180701|
2132|应付利息|CNY||BNK|-15410886.800000|负债|0.000000|0.000000|20180701|
2132|应付利息|EUR||BNK|-0.020000|负债|0.000000|0.000000|20180701|
2132|应付利息|USD||BNK|-447291.030000|负债|0.000000|0.000000|20180701|
213201|应付利息-应付单位定期存款息|CNY||BNK|-2169425.400000|负债|0.000000|0.000000|20180701|
213201|应付利息-应付单位定期存款息|USD||BNK|-12577.660000|负债|0.000000|0.000000|20180701|
213202|应付利息-应付定期储蓄存款息|CNY||BNK|-3371204.050000|负债|0.000000|0.000000|20180701|
213202|应付利息-应付定期储蓄存款息|USD||BNK|-2983.010000|负债|0.000000|0.000000|20180701|
213203|应付利息-应付单位活期存款息|CNY||BNK|-36615.280000|负债|0.000000|0.000000|20180701|
213203|应付利息-应付单位活期存款息|USD||BNK|-330.180000|负债|0.000000|0.000000|20180701|
213204|应付利息-应付活期储蓄存款息|CNY||BNK|-880.920000|负债|0.000000|0.000000|20180701|
213204|应付利息-应付活期储蓄存款息|USD||BNK|-12.680000|负债|0.000000|0.000000|20180701|
213205|应付利息-应付同业存放款项息|CNY||BNK|-6522.260000|负债|0.000000|0.000000|20180701|
21320501|应付利息-应付同业存放款项息-境内|CNY||BNK|-6522.260000|负债|0.000000|0.000000|20180701|
213206|应付利息-应付通知存款息|CNY||BNK|-301704.270000|负债|0.000000|0.000000|20180701|
21320601|应付利息-应付通知存款息-应付单位通知存款息|CNY||BNK|-301003.690000|负债|0.000000|0.000000|20180701|
21320602|应付利息-应付通知存款息-应付个人通知存款息|CNY||BNK|-700.580000|负债|0.000000|0.000000|20180701|
213209|应付利息-应付保证金利息|EUR||BNK|-0.020000|负债|0.000000|0.000000|20180701|
213210|应付利息-应付拆入资金息|USD||BNK|-143862.500000|负债|0.000000|0.000000|20180701|
213210|应付利息-应付拆入资金息|CNY||BNK|-47887.780000|负债|0.000000|0.000000|20180701|
21321001|应付利息-应付拆入资金息-境内|USD||BNK|-143862.500000|负债|0.000000|0.000000|20180701|
21321001|应付利息-应付拆入资金息-境内|CNY||BNK|-47887.780000|负债|0.000000|0.000000|20180701|
213212|应付利息-应付卖出回购金融资产息|CNY||BNK|-212580.040000|负债|0.000000|0.000000|20180701|
213213|应付利息-应付联行往来息|CNY||BNK|-8610628.800000|负债|0.000000|0.000000|20180701|
213213|应付利息-应付联行往来息|USD||BNK|-287525.000000|负债|0.000000|0.000000|20180701|
21321301|应付利息-应付联行往来息-境内|CNY||BNK|-1095610.460000|负债|0.000000|0.000000|20180701|
21321301|应付利息-应付联行往来息-境内|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
21321302|应付利息-应付联行往来息-境外|CNY||BNK|-5085851.670000|负债|0.000000|0.000000|20180701|
21321302|应付利息-应付联行往来息-境外|USD||BNK|-287525.000000|负债|0.000000|0.000000|20180701|
21321303|应付利息-应付联行往来息-境外定存|CNY||BNK|-2429166.670000|负债|0.000000|0.000000|20180701|
213214|应付利息-应付理财资金利息（应付利息-应付单位理财产品息）|CNY||BNK|-653438.000000|负债|0.000000|0.000000|20180701|
2211|应付职工薪酬|CNY||BNK|-7875479.980000|负债|0.000000|0.000000|20180701|
221101|应付职工薪酬-应付工资|CNY||BNK|-7875479.980000|负债|0.000000|0.000000|20180701|
2212|应交税费|USD||BNK|-57548.900000|负债|0.000000|0.000000|20180701|
2212|应交税费|CNY||BNK|-3434706.450000|负债|0.000000|0.000000|20180701|
2212|应交税费|EUR||BNK|0.000000|负债|0.000000|0.000000|20180701|
2212|应交税费|JPY||BNK|0.000000|负债|0.000000|0.000000|20180701|
221207|应交税费-个人所得税|CNY||BNK|-198946.020000|负债|0.000000|0.000000|20180701|
221209|应交税费-应交城市维护建设税|CNY||BNK|-194616.610000|负债|0.000000|0.000000|20180701|
221210|应交税费-应交教育费附加|CNY||BNK|-83407.120000|负债|0.000000|0.000000|20180701|
221211|应交税费-应交地方教育费附加|CNY||BNK|-55604.750000|负债|0.000000|0.000000|20180701|
221213|应交税费-应交增值税|EUR||BNK|0.000000|负债|0.000000|0.000000|20180701|
221213|应交税费-应交增值税|JPY||BNK|0.000000|负债|0.000000|0.000000|20180701|
221213|应交税费-应交增值税|CNY||BNK|1640.060000|负债|0.000000|0.000000|20180701|
221213|应交税费-应交增值税|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121301|应交税费-应交增值税-进项税额|CNY||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121302|应交税费-应交增值税-已交税金|CNY||BNK|1640.060000|负债|0.000000|0.000000|20180701|
22121303|应交税费-应交增值税-销项税额|JPY||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121303|应交税费-应交增值税-销项税额|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121303|应交税费-应交增值税-销项税额|CNY||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121303|应交税费-应交增值税-销项税额|EUR||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121305|应交税费-应交增值税-进项税额转出|CNY||BNK|0.000000|负债|0.000000|0.000000|20180701|
22121308|应交税费-应交增值税-转出未交增值税|CNY||BNK|0.000000|负债|0.000000|0.000000|20180701|
221214|应交税费-未交增值税|CNY||BNK|-2780237.290000|负债|0.000000|0.000000|20180701|
221216|应交税费-待抵扣进项税额|CNY||BNK|69409.030000|负债|0.000000|0.000000|20180701|
221220|应交税费-代扣代缴增值税|USD||BNK|-10512.770000|负债|0.000000|0.000000|20180701|
221221|应交税费-代扣代缴增值税附加|USD||BNK|-1261.530000|负债|0.000000|0.000000|20180701|
221222|应交税费-代扣代缴企业所得税（from summit)|CNY||BNK|-800573.320000|负债|0.000000|0.000000|20180701|
221222|应交税费-代扣代缴企业所得税（from summit)|USD||BNK|-45540.760000|负债|0.000000|0.000000|20180701|
221223|应交税费-代扣代缴利息所得税|CNY||BNK|-19.880000|负债|0.000000|0.000000|20180701|
221223|应交税费-代扣代缴利息所得税|USD||BNK|-233.840000|负债|0.000000|0.000000|20180701|
221225|应交税费-转让金融商品应交增值税|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
221225|应交税费-转让金融商品应交增值税|CNY||BNK|607649.450000|负债|0.000000|0.000000|20180701|
2220|预收款项|USD||BNK|-22396.330000|负债|0.000000|0.000000|20180701|
2220|预收款项|CNY||BNK|-16942710.470000|负债|0.000000|0.000000|20180701|
222001|预收款项-预收收入|CNY||BNK|-1268424.760000|负债|0.000000|0.000000|20180701|
222001|预收款项-预收收入|USD||BNK|-22395.700000|负债|0.000000|0.000000|20180701|
22200101|预收款项-预收收入-银团贷款手续费（摊销）|USD||BNK|-22395.700000|负债|0.000000|0.000000|20180701|
22200101|预收款项-预收收入-银团贷款手续费（摊销）|CNY||BNK|-1248002.060000|负债|0.000000|0.000000|20180701|
22200102|预收款项-预收收入-贷款手续费（摊销）|CNY||BNK|-20422.700000|负债|0.000000|0.000000|20180701|
222002|预收款项-预收利息|CNY||BNK|-15674285.710000|负债|0.000000|0.000000|20180701|
222002|预收款项-预收利息|USD||BNK|-0.630000|负债|0.000000|0.000000|20180701|
22200201|预收款项-预收利息-银行承兑汇票贴现（无追索权）|CNY||BNK|-15582343.020000|负债|0.000000|0.000000|20180701|
22200202|预收款项-预收利息-保理（无追索权）|CNY||BNK|-91942.690000|负债|0.000000|0.000000|20180701|
22200206|预收款项-预收利息-福费廷|USD||BNK|-0.640000|负债|0.000000|0.000000|20180701|
22200207|预收款项-预收利息-出口押汇|USD||BNK|0.010000|负债|0.000000|0.000000|20180701|
2221|其他应付款|CNY||BNK|-1787064114.810000|负债|0.000000|0.000000|20180701|
2221|其他应付款|USD||BNK|-139606469.310000|负债|0.000000|0.000000|20180701|
222101|其他应付款-久悬未取款项|CNY||BNK|-22006.720000|负债|0.000000|0.000000|20180701|
222105|其他应付款-预提费用|CNY||BNK|-623327.150000|负债|0.000000|0.000000|20180701|
222106|其他应付款-假定税 |CNY||BNK|-91898.810000|负债|0.000000|0.000000|20180701|
222111|其他应付款-无形资产|CNY||BNK|-739955.000000|负债|0.000000|0.000000|20180701|
222199|其他应付款-其他应付款项|USD||BNK|-139606469.310000|负债|0.000000|0.000000|20180701|
222199|其他应付款-其他应付款项|CNY||BNK|-1785586927.130000|负债|0.000000|0.000000|20180701|
22219903|其他应付款-其他应付款项-中间业务过渡户|CNY||BNK|0.000000|负债|0.000000|0.000000|20180701|
22219904|其他应付款-其他应付款项-代收费用|CNY||BNK|-2587.870000|负债|0.000000|0.000000|20180701|
22219905|其他应付款-其他应付款项-债券买卖|CNY||BNK|-10673389.040000|负债|0.000000|0.000000|20180701|
22219914|其他应付款-其他应付款项-总行代垫|CNY||BNK|-2286089.610000|负债|0.000000|0.000000|20180701|
22219999|其他应付款-其他应付款项-其他应付款项（其他）|CNY||BNK|-1772624860.610000|负债|0.000000|0.000000|20180701|
22219999|其他应付款-其他应付款项-其他应付款项（其他）|USD||BNK|-139606469.310000|负债|0.000000|0.000000|20180701|
2222|即付外汇款|CNY||BNK|-530616390.000000|负债|0.000000|0.000000|20180701|
2222|即付外汇款|USD||BNK|-75000000.000000|负债|0.000000|0.000000|20180701|
222201|即付外汇款-即期结售汇|CNY||BNK|-132415500.000000|负债|0.000000|0.000000|20180701|
222201|即付外汇款-即期结售汇|USD||BNK|-45000000.000000|负债|0.000000|0.000000|20180701|
22220102|即付外汇款-即期结售汇-自营|CNY||BNK|-132415500.000000|负债|0.000000|0.000000|20180701|
22220102|即付外汇款-即期结售汇-自营|USD||BNK|-45000000.000000|负债|0.000000|0.000000|20180701|
222202|即付外汇款-外汇掉期结售汇|CNY||BNK|-398200890.000000|负债|0.000000|0.000000|20180701|
222202|即付外汇款-外汇掉期结售汇|USD||BNK|-30000000.000000|负债|0.000000|0.000000|20180701|
22220202|即付外汇款-外汇掉期结售汇-自营|CNY||BNK|-398200890.000000|负债|0.000000|0.000000|20180701|
22220202|即付外汇款-外汇掉期结售汇-自营|USD||BNK|-30000000.000000|负债|0.000000|0.000000|20180701|
222204|即付外汇款-外汇掉期非结售汇|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
22220402|即付外汇款-外汇掉期非结售汇-自营|USD||BNK|0.000000|负债|0.000000|0.000000|20180701|
3001|实收资本|CNY||BNK|-2100000000.000000|權益|0.000000|0.000000|20180701|
3001|实收资本|USD||BNK|-139606469.310000|權益|0.000000|0.000000|20180701|
300101|实收资本-法人资本金|CNY||BNK|-2100000000.000000|權益|0.000000|0.000000|20180701|
300101|实收资本-法人资本金|USD||BNK|-139606469.310000|權益|0.000000|0.000000|20180701|
3002|资本公积|CNY||BNK|-467216870.390000|權益|0.000000|0.000000|20180701|
3002|资本公积|EUR||BNK|-47674.620000|權益|0.000000|0.000000|20180701|
3002|资本公积|GBP||BNK|474.120000|權益|0.000000|0.000000|20180701|
3002|资本公积|HKD||BNK|236.270000|權益|0.000000|0.000000|20180701|
3002|资本公积|JPY||BNK|-1556624.260000|權益|0.000000|0.000000|20180701|
3002|资本公积|USD||BNK|-6513995.160000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|CNY||BNK|-467216870.390000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|GBP||BNK|474.120000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|EUR||BNK|-47674.620000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|HKD||BNK|236.270000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|JPY||BNK|-1556624.260000|權益|0.000000|0.000000|20180701|
300299|资本公积-其他资本公积|USD||BNK|-6513995.160000|權益|0.000000|0.000000|20180701|
4001|结售汇|EUR||BNK|17703941.420000|资产负债共同类|0.000000|0.000000|20180701|
4001|结售汇|GBP||BNK|149673.130000|资产负债共同类|0.000000|0.000000|20180701|
4001|结售汇|JPY||BNK|499108065.360000|资产负债共同类|0.000000|0.000000|20180701|
4001|结售汇|CNY||BNK|-1486434768.630000|资产负债共同类|0.000000|0.000000|20180701|
4001|结售汇|HKD||BNK|35706524.120000|资产负债共同类|0.000000|0.000000|20180701|
4001|结售汇|USD||BNK|198622897.460000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|EUR||BNK|17703941.420000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|GBP||BNK|149673.130000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|HKD||BNK|35706524.120000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|USD||BNK|22072897.460000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|CNY||BNK|-326062858.630000|资产负债共同类|0.000000|0.000000|20180701|
400101|结售汇-即期|JPY||BNK|629108065.360000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|CNY||BNK|-2428440963.810000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|EUR||BNK|23092246.030000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|JPY||BNK|881216195.000000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|USD||BNK|325075440.320000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|GBP||BNK|149673.130000|资产负债共同类|0.000000|0.000000|20180701|
40010101|结售汇-即期-代客|HKD||BNK|55466566.090000|资产负债共同类|0.000000|0.000000|20180701|
40010102|结售汇-即期-自营|CNY||BNK|1467801198.630000|资产负债共同类|0.000000|0.000000|20180701|
40010102|结售汇-即期-自营|EUR||BNK|-5384105.360000|资产负债共同类|0.000000|0.000000|20180701|
40010102|结售汇-即期-自营|HKD||BNK|-19760000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010102|结售汇-即期-自营|JPY||BNK|-251995565.000000|资产负债共同类|0.000000|0.000000|20180701|
40010102|结售汇-即期-自营|USD||BNK|-210810234.590000|资产负债共同类|0.000000|0.000000|20180701|
40010103|结售汇-即期-自身|EUR||BNK|-4199.250000|资产负债共同类|0.000000|0.000000|20180701|
40010103|结售汇-即期-自身|HKD||BNK|-41.970000|资产负债共同类|0.000000|0.000000|20180701|
40010103|结售汇-即期-自身|JPY||BNK|-112564.640000|资产负债共同类|0.000000|0.000000|20180701|
40010103|结售汇-即期-自身|USD||BNK|-92192308.290000|资产负债共同类|0.000000|0.000000|20180701|
40010103|结售汇-即期-自身|CNY||BNK|610856741.720000|资产负债共同类|0.000000|0.000000|20180701|
40010105|结售汇-即期-资产不重估|CNY||BNK|-900000000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010105|结售汇-即期-资产不重估|USD||BNK|139606469.330000|资产负债共同类|0.000000|0.000000|20180701|
40010106|结售汇-即期-资本金|CNY||BNK|923720164.830000|资产负债共同类|0.000000|0.000000|20180701|
40010106|结售汇-即期-资本金|USD||BNK|-139606469.310000|资产负债共同类|0.000000|0.000000|20180701|
400102|结售汇-掉期|CNY||BNK|-1160371910.000000|资产负债共同类|0.000000|0.000000|20180701|
400102|结售汇-掉期|JPY||BNK|-130000000.000000|资产负债共同类|0.000000|0.000000|20180701|
400102|结售汇-掉期|USD||BNK|176550000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010202|结售汇-掉期-自营|CNY||BNK|-1160371910.000000|资产负债共同类|0.000000|0.000000|20180701|
40010202|结售汇-掉期-自营|JPY||BNK|-130000000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010202|结售汇-掉期-自营|USD||BNK|176550000.000000|资产负债共同类|0.000000|0.000000|20180701|
400103|结售汇-货币互换|CNY||BNK|0.000000|资产负债共同类|0.000000|0.000000|20180701|
400103|结售汇-货币互换|USD||BNK|0.000000|资产负债共同类|0.000000|0.000000|20180701|
40010301|结售汇-货币互换-代客|CNY||BNK|661660000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010301|结售汇-货币互换-代客|USD||BNK|-100000000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010302|结售汇-货币互换-自营|CNY||BNK|-661660000.000000|资产负债共同类|0.000000|0.000000|20180701|
40010302|结售汇-货币互换-自营|USD||BNK|100000000.000000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|GBP||BNK|-157689.900000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|HKD||BNK|-35758202.820000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|JPY||BNK|-563272543.000000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|USD||BNK|32110230.270000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|CNY||BNK|3384535.400000|资产负债共同类|0.000000|0.000000|20180701|
4002|外汇买卖|EUR||BNK|-19680404.000000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|GBP||BNK|-157689.900000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|HKD||BNK|-35758202.820000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|JPY||BNK|-667396706.000000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|CNY||BNK|3330668.940000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|EUR||BNK|-17480241.250000|资产负债共同类|0.000000|0.000000|20180701|
400201|外汇买卖-即期|USD||BNK|30516937.080000|资产负债共同类|0.000000|0.000000|20180701|
40020101|外汇买卖-即期-代客|HKD||BNK|78300.090000|资产负债共同类|0.000000|0.000000|20180701|
40020101|外汇买卖-即期-代客|JPY||BNK|2044715365.000000|资产负债共同类|0.000000|0.000000|20180701|
40020101|外汇买卖-即期-代客|USD||BNK|-30095207.410000|资产负债共同类|0.000000|0.000000|20180701|
40020101|外汇买卖-即期-代客|CNY||BNK|38999231.020000|资产负债共同类|0.000000|0.000000|20180701|
