BILN|PAYEN|DRAC|PAYB|DAIS|MATD|BPTP|FCVU|NOTE|CMDT|ACPN|ACPT|PEFN|PEAC|PEOB|DICR|CCY|WART|CNLOBS|GRTC|LINE_CODE|FACT|FCCY|FAMT|BRCA|PARENTBRCA|BRCA_CO|BLNO|SYS_DATE|
3010005125534152|东风小康汽车有限公司|427616666018010014828|交通银行十堰分行营业部|20170222|20170822|2|1060000.00||1|交通银行十堰分行营业部|1|东风小康汽车有限公司沙坪坝分公司|110213786408|中行重庆沙支行井口分理处|4.80|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1714734152|20180702|
1050005220437576|重庆瑞润电子有限公司|50001183600050208594|中国建设银行股份有限公司璧山支行|20170228|20170828|2|2105413.23||1|中国建设银行股份有限公司璧山支行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|4.80|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1714737576|20180702|
1040005228490296|重庆长华汽车线束有限公司|114401709826|中国银行重庆江北支行营业部|20170308|20170908|2|700000.00||1|中国银行重庆江北支行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行东莞市大朗支行|4.80|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1714790296|20180702|
3020005324801043|惠州市津惠汽车线束有限公司|7493310182600002786|中信银行惠州分行营业部|20170331|20170930|2|483793.82||1|中信银行惠州分行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行东莞分行大朗支行|5.10|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1717001043|20180702|
3020005326304724|东风小康汽车有限公司|7389010182600014501|中信银行十堰分行营业部|20170222|20170822|2|2500000.00||1|中信银行十堰分行营业部|1|东风小康汽车有限公司重庆分公司|108810975344|中行重庆沙坪坝井口分理处|5.10|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1717004724|20180702|
3020005326304725|东风小康汽车有限公司|7389010182600014501|中信银行十堰分行营业部|20170222|20170822|2|2500000.00||1|中信银行十堰分行营业部|1|东风小康汽车有限公司重庆分公司|108810975344|中行重庆沙坪坝井口分理处|5.10|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1717004725|20180702|
3030005122843877|柳州悠进电装有限公司|79000188000111803|中国光大银行柳州分行|20170327|20170927|2|500000.00||1|中国光大银行柳州分行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行东莞分行大朗支行|5.10|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1717043877|20180702|
3030005122248285|河北安闻汽车零部件有限公司|50660188000130042|中国光大银行廊坊分行|20170410|20171010|2|745958.98||1|中国光大银行廊坊分行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行东莞市分行大朗支行|5.10|CNY||||1003080.0004400.01|票据贴现(循环)||||0606|0606|BR1717048285|20180702|
130160300004120170622090819952|铁将军汽车电子有限公司|484602800018810106965|交通银行股份有限公司中山东凤支行|20170622|20170921|2|2251316.40||3|交通银行中山分行东凤支行|1|首科科技（深圳）有限公司|79080155300000852|上海浦东发展银行深圳分行中心区支行|4.95|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1718819952|20180702|
110558509336820170628092458832|珠海市魅族科技有限公司|44001646335053001904|中国建设银行股份有限公司珠海金鼎支行|20170628|20170812|2|343519.75||3|中国建设银行股份有限公司珠海市分行|1|首科科技（深圳）有限公司|79080155300000852|上海浦东发展银行深圳分行中心区支行|4.95|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1718858832|20180702|
110358100577720170621090480817|广州广电运输金融电子股份有限公司|44057701040005857|中国农业银行股份有限公司广州员村支行|20170621|20170918|2|300000.00||3|中国农业银行股份有限公司广州天河支行|1|首科科技（深圳）有限公司|79080155300000852|上海浦东发展银行深圳分行中心区支行|4.95|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1718880817|20180702|
110329000335820171224141536545|上海加冷松芝汽车空调股份有限公司|03430500040000968|中国农业银行股份有限公司上海莘庄工业区支行|20171224|20180626|2|218004.47||3|中国农业银行股份有限公司上海莘庄工业区支行|1|苏州中成新能源科技股份有限公司|10543301040006419|中国农业银行吴江同里支行|5|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1804036545|20180702|
130711002850520171122129841114|天津汽车模具股份有限公司|11016761426003|平安银行股份有限公司天津自有贸易试验区分行|20171122|20180521|2|500000.00||3|平安银行股份有限公司天津自有贸易试验区分行|1|鹤壁天汽模汽车模具有限公司|41001501415050201149|中国建设银行股份有限公司鹤壁湘江支行|5|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1804041114|20180702|
131333393002120171228144345322|瑞安市世谱汽配贸易有限公司|76050122000128505|宁波银行股份有限公司温州瑞安支行|20171228|20180628|2|500000.00||3|宁波银行股份有限公司温州瑞安支行|1|苏州中成新能源科技股份有限公司|10543301040006419|中国农业银行吴江同里支行|5|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1804045322|20180702|
110439304100720171130133774977|厦门金龙旅行汽车有限公司|422158380844|中国银行股份有限公司厦门湖里支行|20171130|20180530|2|107136.00||3|中国银行股份有限公司厦门湖里支行|1|厦门金龙新福达底盘有限公司|40340001040009042|中国农业银行股份有限公司厦门湖里支行|5|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1804074977|20180702|
130361407900320171201134385138|方盛车桥（柳州）有限公司|79000188000072259|中国光大银行股份有限公司柳州分行|20171201|20180601|2|350000.00||3|中国光大银行柳州分行|1|广州瑞立科密汽车电子股份有限公司|121102516010004847|广发银行股份有限公司广州五羊新城支行|5|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1804085138|20180702|
130331200001320180212165023803|高邮市八桥现代农业产业发展有限公司|50720188000253920|中国光大银行股份有限公司扬州分行|20180212|20190212|2|10000000.00||3|中国光大银行股份有限公司扬州分行|1|扬州本奇商贸有限公司|53810188000015196|中国光大银行股份有限公司高邮支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1805523803|20180702|
130331200001320180212165025173|高邮市八桥现代农业产业发展有限公司|50720188000253920|中国光大银行股份有限公司扬州分行|20180212|20190212|2|10000000.00||3|中国光大银行扬州分行|1|扬州本奇商贸有限公司|53810188000015196|中国光大银行股份有限公司高邮支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1805525173|20180702|
110345503120720180209162289276|山东科瑞石油装备有限公司|15312301040004769|中国农业银行股份有限公司东营东营区支行|20180209|20190209|2|10000000.00||3|中国农业银行股份有限公司东营东营区支行|1|山东科瑞机械制造有限公司|219508062678|中国银行股份有限公司东营市南支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1805589276|20180702|
110345503130320180211163691729|山东金信新材料有限公司|15313001040007742|中国农业银行股份有限公司东营河口支行|20180211|20190211|2|10000000.00||3|中国农业银行股份有限公司东营河口支行|1|鹰晟国际贸易（上海）有限公司|121912866010201|招商银行上海分行外滩支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1805591729|20180702|
110345503130320180211163691745|山东金信新材料有限公司|15313001040007742|中国农业银行股份有限公司东营河口支行|20180211|20190211|2|10000000.00||3|中国农业银行股份有限公司东营河口支行|1|鹰晟国际贸易（上海）有限公司|121912866010201|招商银行上海分行外滩支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1805591745|20180702|
131311001002920180227166637545|中冶天工集团有限公司|0216700100120103015044|北京银行股份有限公司天津分行营业部|20180227|20190227|2|20000000.00||3|北京银行股份有限公司天津分行营业部|1|中冶天工集团有限公司上海南方分公司|31050168360000000293|中国建设银行股份有限公司上海宝钢宝山支行|5.10|CNY||||1004473.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1806637545|20180702|
131311001002920180227166638216|中冶天工集团有限公司|0216700100120103015044|北京银行股份有限公司天津分行营业部|20180227|20190227|2|20000000.00||3|北京银行股份有限公司天津分行营业部|1|中冶天工集团有限公司上海南方分公司|31050168360000000293|中国建设银行股份有限公司上海宝钢宝山支行|5.10|CNY||||1004473.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1806638216|20180702|
131311001002920180227166639008|中冶天工集团有限公司||北京银行股份有限公司天津分行营业部|20180227|20190227|2|20000000.00||3|北京银行股份有限公司天津分行营业部|1|中冶天工集团有限公司上海南方分公司||中国建设银行股份有限公司上海宝钢宝山支行|5.10|CNY||||1004473.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1806639008|20180702|
131311001002920180227166639057|中冶天工集团有限公司|0216700100120103015044|北京银行股份有限公司天津分行营业部|20180227|20190227|2|20000000.00||3|北京银行股份有限公司天津分行营业部|1|中冶天工集团有限公司上海南方分公司|31050168360000000293|中国建设银行股份有限公司上海宝钢宝山支行|5.10|CNY||||1004473.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1806639057|20180702|
131311001002920180227166639145|中冶天工集团有限公司|0216700100120103015044|北京银行股份有限公司天津分行营业部|20180227|20190227|2|20000000.00||3|北京银行股份有限公司天津分行营业部|1|中冶天工集团有限公司上海南方分公司|31050168360000000293|中国建设银行股份有限公司上海宝钢宝山支行|5.10|CNY||||1004473.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1806639145|20180702|
130152300001720180327175439542|东风康明斯排放处理系统有限公司|427616666018018222212|交通银行股份有限公司十堰分行|20180327|20180926|2|1447188.00||3|交通银行十堰分行|1|上海绍贺贸易有限公司|310069040018010036513|交通银行上海安亭支行|4.70|CNY||||1003317.0004400.01|票据贴现(循环)|CNY|10000000.000000||0606|0606|BR1811739542|20180702|
110530200044320180209162897112|无锡威孚力达催化净化器有限责任公司|32001618636050005405|中国建设银行股份有限公司无锡分行营业部|20180209|20180809|2|1603231.27||3|中国建设银行股份有限公司无锡分行营业部|1|上海绍贺贸易有限公司|310069040018010036513|交通银行上海安亭支行|4.70|CNY||||1003317.0004400.01|票据贴现(循环)|CNY|10000000.000000||0606|0606|BR1811797112|20180702|
130360203879720180508191318534|易事特集团股份有限公司|38790188000131830|中国光大银行股份有限公司东莞分行|20180508|20190508|2|11000000.00||3|中国光大银行股份有限公司东莞分行|1|宁夏协佳光伏电力有限公司|2903021519201152982|工行宁夏中卫支行|4.72|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1812918534|20180702|
130360203879720180508191333156|易事特集团股份有限公司|38790188000131830|中国光大银行股份有限公司东莞分行|20180508|20190508|2|11000000.00||3|中国光大银行股份有限公司东莞分行|1|宁夏协佳光伏电力有限公司|2903021519201152982|工行宁夏中卫支行|4.72|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1812933156|20180702|
130360203879720180508191335318|易事特集团股份有限公司|38790188000131830|中国光大银行股份有限公司东莞分行|20180508|20190508|2|11000000.00||3|中国光大银行股份有限公司东莞分行|1|宁夏协佳光伏电力有限公司|2903021519201152982|工行宁夏中卫支行|4.72|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1812935318|20180702|
130360203879720180508191345380|易事特集团股份有限公司|38790188000131830|中国光大银行股份有限公司东莞分行|20180508|20190508|2|11000000.00||3|中国光大银行股份有限公司东莞分行|1|宁夏协佳光伏电力有限公司|2903021519201152982|工行宁夏中卫支行|4.72|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1812945380|20180702|
130360203879720180508191346392|易事特集团股份有限公司|38790188000131830|中国光大银行股份有限公司东莞分行|20180508|20190508|2|11000000.00||3|中国光大银行股份有限公司东莞分行|1|宁夏协佳光伏电力有限公司|2903021519201152982|工行宁夏中卫支行|4.72|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1812946392|20180702|
130570101302520180510192583061|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083061|20180702|
130570101302520180510192583070|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083070|20180702|
130570101302520180510192583096|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083096|20180702|
130570101302520180510192583115|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083115|20180702|
130570101302520180510192583123|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083123|20180702|
130570101302520180510192583131|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083131|20180702|
130570101302520180510192583140|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083140|20180702|
130570101302520180510192583158|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083158|20180702|
130570101302520180510192583166|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083166|20180702|
130570101302520180510192583174|上海晶程实业有限公司|628727923|中国民生银行股份有限公司贵阳花果园支行|20180510|20190510|2|10000000.00||3|中国民生银行股份有限公司贵阳分行|1|温州迈德凯国际贸易有限公司|577903903310401|招商银行股份有限公司上海泰兴支行|4.70|CNY||||1004437.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1813083174|20180702|
130630100406620180510192598533|扬州龙川钢管有限公司|136101516010003558|广发银行股份有限公司南京分行鼓楼支行|20180510|20190510|2|5000000.00||3|广发银行南京分行鼓楼支行营业部|1|江苏美钢管业有限公司|90230188000029557|江苏银行股份有限公司江都金仝支行|4.80|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1813198533|20180702|
130533392805320180208161425549|瑞立集团瑞安汽车零部件有限公司|607776541|中国民生银行股份有限公司温州瑞安支行|20180208|20180808|2|13529837.73||3|中国民生银行温州分行|1|浙江新格有色金属有限公司|19330201046868688|中国农业银行嘉善县支行|4.88|CNY||||1004403.0004400.01|票据贴现(循环)|CNY|50000000.000000||0606|0606|BR1813425549|20180702|
130465104164120180126154133966|成都多辉商贸有限公司|11354000000255725|华夏银行成都蜀汉支行|20180126|20190126|2|10000000.00||3|华夏银行成都蜀汉支行|1|成都安广商贸有限公司|128907752210801|招商银行股份有限公司成都龙腾东路支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1802933966|20180702|
130465104164120180126154134135|成都多辉商贸有限公司|11354000000255725|华夏银行成都蜀汉支行|20180126|20190126|2|10000000.00||3|华夏银行成都蜀汉支行|1|成都安广商贸有限公司|128907752210801|招商银行股份有限公司成都龙腾东路支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1802934135|20180702|
130465104164120180126154134225|成都多辉商贸有限公司|11354000000255725|华夏银行成都蜀汉支行|20180126|20190126|2|10000000.00||3|华夏银行成都蜀汉支行|1|成都安广商贸有限公司|128907752210801|招商银行股份有限公司成都龙腾东路支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1802934225|20180702|
130465104164120180126154134313|成都多辉商贸有限公司|11354000000255725|华夏银行成都蜀汉支行|20180126|20190126|2|10000000.00||3|华夏银行成都蜀汉支行|1|成都安广商贸有限公司|128907752210801|招商银行股份有限公司成都龙腾东路支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1802934313|20180702|
130465104164120180126154134581|成都多辉商贸有限公司|11354000000255725|华夏银行成都蜀汉支行|20180126|20190126|2|10000000.00||3|华夏银行成都蜀汉支行|1|成都安广商贸有限公司|128907752210801|招商银行股份有限公司成都龙腾东路支行|4.90|CNY||||1004372.0004400.01|票据贴现(循环)|CNY|100000000.000000||0606|0606|BR1802934581|20180702|
131310000147520180313170088281|北京建安特西维欧特种设备制造有限公司|20000002488900017738509|北京银行怀柔支行|20180313|20190313|2|30000000.00||3|北京银行怀柔支行|1|厦门市金佳鹏经贸有限公司|626046848|中国民生银行股份有限公司北京朝阳门支行|5|CNY||||1001265.0004400.01|票据贴现(循环)|CNY|90000000.000000||0606|0606|BR1807388281|20180702|
130131400022020180323174205004|北汽（镇江）汽车有限公司|381006700018179999902|交行镇江分行营业部|20180323|20180923|2|1000000.00||3|交通银行镇江分行营业部|1|南京威迩德汽车零部件有限公司|0812014210000858|中国民生银行股份有限公司南京江宁支行|5.11|CNY||||1004129.0004400.01|票据贴现(循环)|CNY|80000000.000000||0606|0606|BR1808905004|20180702|
130152300001720180224166037781|东风康明斯排放处理系统有限公司|427616666018018222212|交通银行股份有限公司十堰分行|20180224|20180826|2|2231189.00||3|交通银行十堰分行|1|上海绍贺贸易有限公司|310069040018010036513|交通银行上海安亭支行|5.30|CNY||||1003317.0004400.01|票据贴现(循环)|CNY|10000000.000000||0606|0606|BR1817637781|20180702|
110530200044320180323174249566|无锡威孚力达催化净化器有限责任公司|32001618636050005405|中国建设银行股份有限公司无锡分行营业部|20180322|20180922|2|2516700.74||3|中国建设银行股份有限公司无锡分行营业部|1|上海绍贺贸易有限公司|310069040018010036513|交通银行上海安亭支行|5.30|CNY||||1003317.0004400.01|票据贴现(循环)|CNY|10000000.000000||0606|0606|BR1817649566|20180702|
130312107517620180319172003416|西安超达汽车销售服务有限公司|75170188000429284|中国光大银行股份有限公司石家庄分行营业部|20180319|20180919|2|1000000.00||3|中国光大银行石家庄分行|1|长城汽车股份有限公司徐水哈弗销售分公司|75170188000531432|中国光大银行股份有限公司石家庄分行营业部|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809303416|20180702|
130858100224920180319171904499|广州市众科电气有限公司|120905464810588|招商银行股份有限公司广州风神支行|20180316|20180916|2|1215307.82||3|招商银行股份有限公司广州风神支行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809304499|20180702|
130865301809120180223165717503|重庆超力高科技股份有限公司|023900045910506|招商银行重庆分行高新支行|20180223|20180823|2|640000.00||3|招商银行重庆分行高新支行|1|上海万卡信实业有限公司|433867654606|中国银行上海市奉贤工业综合开发区支行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809317503|20180702|
130249103910120180228166934809|郑州日产汽车有限公司|7391010182100003480|中信银行郑州分行营业部|20180228|20180828|2|5425948.83||3|中信银行郑州分行|1|郑州上河电气有限公司|253301820227|中国银行郑州经济技术开发区支行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809334809|20180702|
131018100001420180312169848845|大运汽车股份有限公司|19210154500001385|上海浦东发展银行股份有限公司运城分行|20180312|20180912|2|1101628.22||3|浦发运城分行营业部|1|成都大运汽车集团有限公司运城分公司|19210154500002659|上海浦东发展银行股份有限公司运城分行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809348845|20180702|
130233255507320180329177261843|宁波豪润汽车零部件有限公司|8114701014600238034|中信银行股份有限公司宁波杭州湾新区小微企业专营支行|20180329|20180929|2|2400000.00||3||1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809361843|20180702|
130936100902220180315171264821|安徽江淮汽车集团股份有限公司|499010100100006875|兴业银行股份有限公司合肥寿春路支行|20180315|20180915|2|500000.00||3|兴业银行股份有限公司合肥分行专业处理中心|1|安徽江淮汽车集团股份有限公司轿车分公司|76710188000069114|中国光大银行合肥马鞍山路支行|5.10|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1809364821|20180702|
167158400000220180315171214656|深圳市三诺数字科技有限公司|000000501511138402|渣打银行（中国）有限公司深圳分行|20180315|20180719|2|4070172.00||3|渣打银行（中国）有限公司深圳分行|1|雷松科技（深圳）有限公司|11013547306201|平安银行深圳公明支行|4.90|CNY||||1004358.0004400.01|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1810914656|20180702|
110430504509520180130156190503|苏州欧菲光科技有限公司|487160483128|中国银行股份有限公司苏州分行|20180130|20180729|2|1741232.49||3|中国银行股份有限公司苏州分行营业部|1|上海求远电子有限公司|310066409018004316200|交通银行上海北京东路支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807390503|20180702|
110234540481820171225141695814|浙江中马传动股份有限公司|1207048119000255555|中国工商银行台州市温岭市支行城区分理处|20171225|20180628|2|30000.00||3|中国工商银行台州市温岭市支行城区分理处|1|埃泰克汽车电子（芜湖）有限公司|1102101021000046558|徽商银行股份有限公司芜湖天门山支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807395814|20180702|
130636100001620180116149100027|安徽江淮汽车集团股份有限公司|149101511010000120|广发银行股份有限公司合肥分行|20180116|20180716|2|1000000.00||3|广发银行合肥分行营业部|1|安徽江淮汽车集团股份有限公司轿车分公司|76710188000069114|中国光大银行合肥马鞍山路支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808100027|20180702|
130236205122220180124152409402|芜湖天海电装有限公司|7512210182100006619|中信银行股份有限公司芜湖名珺支行|20180124|20180724|2|1000000.00||3|中信银行股份有限公司芜湖分行营业部|1|河南天海电气有限公司|1710020919021039245|中国工商银行鹤壁分行淇滨支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808109402|20180702|
130265304210820180314170510168|重庆长华汽车线束有限公司|7421010182600233617|中信银行重庆分行营业部|20180314|20180914|2|700000.00||3|中信银行重庆分行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808110168|20180702|
131065300004120180301167431942|重庆金兆农业开发有限公司|83060154740008587|上海浦东发展银行重庆分行高新区支行|20180301|20180901|2|1000000.00||3|浦发重庆分行营业部|1|成都洪都源商贸有限公司|7412210182600067121|中信银行成都世纪城支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808131942|20180702|
130639100001720180207160335556|福建源光线束电器有限公司|1480025110100001758|广发银行股份有限公司福州分行|20180207|20180807|2|1083491.42||3|广发银行福州分行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808135556|20180702|
130758100901320180123151935736|万国（福建）投资集团有限公司|11009785241701|平安银行股份有限公司广州分行营业部|20180123|20180723|2|2000000.00||3|平安银行广州分行营业部|1|长城汽车股份有限公司徐水哈弗销售分公司|15000077181236|平安银行股份有限公司广州分行营业部|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808135736|20180702|
110230522302020180125153641291|江苏骅盛车用电子股份有限公司|1102230209000000821|中国工商银行昆山出口加工园支行|20180125|20180427|2|540000.00||3|中国工商银行昆山市经济技术开发区支行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808141291|20180702|
110355201129820180123151951618|株洲时代新材料科技有限公司|18112901040014189|中国农业银行股份有限公司株洲高新技术开发区支行|20180123|20180723|2|500000.00||3|中国农业银行股份有限公司株洲高新技术开发区支行|1|株洲新光实业有限责任公司|585961888596|中国银行股份有限公司株洲市清水塘支行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808151618|20180702|
130639100001720180108146596834|福建源光线束电器有限公司|148002511010001758|广发银行股份有限公司福州分行|20180108|20180708|2|1671891.05||3|广发银行福州分行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|广发银行股份有限公司福州分行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808196834|20180702|
130710000329720180110147299791|北京合宏进汽车销售服务有限公司|11010725029601|平安银行股份有限公司北京广渠门支行|20180110|20180710|2|860000.00||3|平安银行北京分行|1|东风柳州汽车有限公司|79000188000008336|中国光大银行股份有限公司柳州分行|5.10|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1808199791|20180702|
130245103723020171124130802143|西安正名商贸有限公司|8112501013400008272|中信银行济南槐荫支行|20171124|20180524|2|300000.00||3|中信银行济南分行|1|九阳股份有限公司|7372310182600029784|中信银行济南槐荫支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803002143|20180702|
