NUM|CONSOLKEY|CRFTYPE|CRF_TXN_CODE|CRF_PROD_CAT|TID|ACOD|PARENTBRCA|BRCA|BRCA_CO|CCY|PSTA|DRCR|EXRATE|CURRMAR|ACCOFF|TRAT|PLCATE|PRODCA|SYSID|DESK|OUREF|DLREF|THREF|CSNM|COUNTERPARTY|PRODATE|VALD|PSTD|EXDATE|INPUTTER|AUTHORISER|RSMK|REMK|NARRATIVE|CURRNO|SYS_DATE|CATEGORY|SECTOR|TENOR|PRODCODE|OPNAME|OPACCOUNT|COUNPARTY_COUNTRY|COUNPARTY_BANKREGIONCO|COUNPARTY_REGION|
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184811397744671.000002|USDCNY1401600010611|0611|0611|0611|USD|-0.250000|0|6.600000|1|1|131||14016|AC|00|1061103000005797|1061103000005797||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010611|CREDIT|||184811397744671.000001|CNYUSD1401600010611|0611|0611|0611|CNY|1.650000|1||1|1|130||14016|AC|00|1061103000005797|1061103000005797||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010611|CREDIT|||184810724044672.010001|CNYUSD1401600010611|0611|0611|0611|CNY|1764.450000|1||1|1|130||14016|AC|00|1061108000000404|1061108000000404||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184810724044672.010002|USDCNY1401600010611|0611|0611|0611|USD|-266.670000|0|6.616605|1|1|131||14016|AC|00|1061108000000404|1061108000000404||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044854.000001|CNYEUR1401601010688|0688|0688|0688|CNY|7188174.850000|1||1|1|302||14016|RV||EURCNY1401601010688|EURCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For EURCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044858.000001|CNYEUR1401601010688|0688|0688|0688|CNY|-7188174.850000|0||1|1|302||14016|RV||EURCNY1401601010688|EURCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For EURCNY1401601010688|1|20180702|14016|||||||||
40020101|AC.1.TR.CNY.14016......31......CN0010688|CREDIT|||184810724044858.000002|CNYEUR1401631010688|0688|0688|0688|CNY|-185782.610000|0||1|1|302||14016|RV||EURCNY1401631010688|EURCNY1401631010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For EURCNY1401631010688|1|20180702|14016|||||||||
40020101|AC.1.TR.CNY.14016......31......CN0010688|CREDIT|||184810724044854.000002|CNYEUR1401631010688|0688|0688|0688|CNY|185782.610000|1||1|1|302||14016|RV||EURCNY1401631010688|EURCNY1401631010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For EURCNY1401631010688|1|20180702|14016|||||||||
22200101|AC.1.TR.CNY.15004............CN0010606|CREDIT|||184811643444348.010001|CNY1500400010606|0606|0606|0606|CNY|-57880.420000|0||1|1|213||15004|FT||FT18183WJGDX|FT18183WJGDX||0||20180702|20180702|20180702|20180702|36_INPUTTER__OFS_GENERIC.OFS.PROCESS|36_INPUTTER|||LD1729898083|1|20180702|15004|||||||||
22200101|AC.1.TR.CNY.15004............CN0010610|CREDIT|||184811643444348.020001|CNY1500400010610|0688|0610|0610|CNY|57880.420000|1||1|1|258||15004|FT||FT18183WJGDX|FT18183WJGDX\BNK||0||20180702|20180702|20180702|20180702|36_INPUTTER__OFS_GENERIC.OFS.PROCESS|36_INPUTTER|||LD1729898083|1|20180702|15004|||||||||
400501|AC.1.TR.CNY.12800............CN0010606|CREDIT|||184811643444348.010002|CNY1280006100606|0606|0606|0606|CNY|57880.420000|1||1|1|183||12800|FT||FT18183WJGDX|FT18183WJGDX||0||20180702|20180702|20180702|20180702|36_INPUTTER__OFS_GENERIC.OFS.PROCESS|36_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010610|CREDIT|||184811643444348.020002|CNY1280006060610|0688|0610|0610|CNY|-57880.420000|0||1|1|182||12800|FT||FT18183WJGDX|FT18183WJGDX\BNK||0||20180702|20180702|20180702||36_INPUTTER__OFS_GENERIC.OFS.PROCESS|36_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044855.000001|CNYGBP1401601010688|0688|0688|0688|CNY|-155103.320000|0||1|1|303||14016|RV||GBPCNY1401601010688|GBPCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For GBPCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044858.010001|CNYGBP1401601010688|0688|0688|0688|CNY|155103.320000|1||1|1|303||14016|RV||GBPCNY1401601010688|GBPCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For GBPCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044859.000001|CNYHKD1401601010688|0688|0688|0688|CNY|-2802602.870000|0||1|1|302||14016|RV||HKDCNY1401601010688|HKDCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For HKDCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044855.010001|CNYHKD1401601010688|0688|0688|0688|CNY|2802602.870000|1||1|1|302||14016|RV||HKDCNY1401601010688|HKDCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For HKDCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044859.010001|CNYJPY1401601010688|0688|0688|0688|CNY|-795895.220000|0||1|1|302||14016|RV||JPYCNY1401601010688|JPYCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For JPYCNY1401601010688|1|20180702|14016|||||||||
40010101|AC.1.TR.CNY.14016......01......CN0010688|CREDIT|||184810724044855.020001|CNYJPY1401601010688|0688|0688|0688|CNY|795895.220000|1||1|1|302||14016|RV||JPYCNY1401601010688|JPYCNY1401601010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For JPYCNY1401601010688|1|20180702|14016|||||||||
40020101|AC.1.TR.CNY.14016......31......CN0010688|CREDIT|||184810724044855.020002|CNYJPY1401631010688|0688|0688|0688|CNY|-36649.340000|0||1|1|303||14016|RV||JPYCNY1401631010688|JPYCNY1401631010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For JPYCNY1401631010688|1|20180702|14016|||||||||
40020101|AC.1.TR.CNY.14016......31......CN0010688|CREDIT|||184810724044859.010002|CNYJPY1401631010688|0688|0688|0688|CNY|36649.340000|1||1|1|303||14016|RV||JPYCNY1401631010688|JPYCNY1401631010688||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||Revaluation For JPYCNY1401631010688|1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184430096371267.060001|CNYUSD1401600010606|0606|0606|0606|CNY|-487.970000|0||1|1|131||14016|LD|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184811643444802.000001|CNY1499900010606|0606|0606|0606|CNY|-488.040000|0||1|1|19||14999|AC|00||LD1428200011|FROM 184810724044529.060001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812648944778.000001|CNY1499900010606|0606|0606|0606|CNY|-487.970000|0||1|1|19||14999|AC|00||LD1428200011|FROM 184430096371267.060001|0||20180702|20180701|20180702||43_INPUTTER|43_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811643444802.000002|CNYUSD1401600010606|0606|0606|0606|CNY|488.040000|1||1|1|130||14016|AC|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184810724044529.060001|CNYUSD1401600010606|0606|0606|0606|CNY|-488.040000|0||1|1|131||14016|LD|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812648944778.000002|CNYUSD1401600010606|0606|0606|0606|CNY|487.970000|1||1|1|130||14016|AC|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812648944778.000004|USDCNY1401600010606|0606|0606|0606|USD|-73.750000|0|6.616542|1|1|131||14016|AC|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812648944778.000003|USD1499900010606|0606|0606|0606|USD|73.750000|1|6.616542|1|1|19||14999|AC|00||LD1428200011|FROM 184430096371267.060001|0||20180702|20180701|20180702||43_INPUTTER|43_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184811643444802.000003|USD1499900010606|0606|0606|0606|USD|73.760000|1|6.616594|1|1|19||14999|AC|00||LD1428200011|FROM 184810724044529.060001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811643444802.000004|USDCNY1401600010606|0606|0606|0606|USD|-73.760000|0|6.616594|1|1|131||14016|AC|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184810724044529.060002|USDCNY1401600010606|0606|0606|0606|USD|73.760000|1|6.616594|1|1|130||14016|LD|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184430096371267.060002|USDCNY1401600010606|0606|0606|0606|USD|73.750000|1|6.616542|1|1|130||14016|LD|00|LD1428200011|LD1428200011||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184430433071267.070002|USDCNY1401600010606|0606|0606|0606|USD|74.880000|1|6.616587|1|1|130||14016|LD|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184810724044531.000002|USDCNY1401600010606|0606|0606|0606|USD|74.870000|1|6.616535|1|1|130||14016|LD|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184811643444803.000003|USD1499900010606|0606|0606|0606|USD|74.870000|1|6.616535|1|1|19||14999|AC|00||LD1428200017|FROM 184810724044531.000001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812980344762.030003|USD1499900010606|0606|0606|0606|USD|74.880000|1|6.616587|1|1|19||14999|AC|00||LD1428200017|FROM 184430433071267.070001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811643444803.000004|USDCNY1401600010606|0606|0606|0606|USD|-74.870000|0|6.616535|1|1|131||14016|AC|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344762.030004|USDCNY1401600010606|0606|0606|0606|USD|-74.880000|0|6.616587|1|1|131||14016|AC|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184810724044531.000001|CNYUSD1401600010606|0606|0606|0606|CNY|-495.380000|0||1|1|131||14016|LD|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812980344762.030002|CNYUSD1401600010606|0606|0606|0606|CNY|495.450000|1||1|1|130||14016|AC|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811643444803.000002|CNYUSD1401600010606|0606|0606|0606|CNY|495.380000|1||1|1|130||14016|AC|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812980344762.030001|CNY1499900010606|0606|0606|0606|CNY|-495.450000|0||1|1|19||14999|AC|00||LD1428200017|FROM 184430433071267.070001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184811643444803.000001|CNY1499900010606|0606|0606|0606|CNY|-495.380000|0||1|1|19||14999|AC|00||LD1428200017|FROM 184810724044531.000001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184430433071267.070001|CNYUSD1401600010606|0606|0606|0606|CNY|-495.450000|0||1|1|131||14016|LD|00|LD1428200017|LD1428200017||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184431031071266.010001|CNYUSD1401600010606|0606|0606|0606|CNY|-2973.040000|0||1|1|131||14016|LD|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||34_INPUTTER|34_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811397744530.060001|CNYUSD1401600010606|0606|0606|0606|CNY|-2972.970000|0||1|1|131||14016|LD|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184811643444813.000001|CNY1499900010606|0606|0606|0606|CNY|-2972.970000|0||1|1|19||14999|AC|00||LD1622590340|FROM 184811397744530.060001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812980344768.000001|CNY1499900010606|0606|0606|0606|CNY|-2973.040000|0||1|1|19||14999|AC|00||LD1622590340|FROM 184431031071266.010001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811643444813.000002|CNYUSD1401600010606|0606|0606|0606|CNY|2972.970000|1||1|1|130||14016|AC|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812980344768.000002|CNYUSD1401600010606|0606|0606|0606|CNY|2973.040000|1||1|1|130||14016|AC|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344768.000004|USDCNY1401600010606|0606|0606|0606|USD|-449.330000|0|6.616607|1|1|131||14016|AC|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812980344768.000003|USD1499900010606|0606|0606|0606|USD|449.330000|1|6.616607|1|1|19||14999|AC|00||LD1622590340|FROM 184431031071266.010001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184811643444813.000003|USD1499900010606|0606|0606|0606|USD|449.320000|1|6.616598|1|1|19||14999|AC|00||LD1622590340|FROM 184811397744530.060001|0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184431031071266.010002|USDCNY1401600010606|0606|0606|0606|USD|449.330000|1|6.616607|1|1|130||14016|LD|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||34_INPUTTER|34_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811643444813.000004|USDCNY1401600010606|0606|0606|0606|USD|-449.320000|0|6.616598|1|1|131||14016|AC|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811397744530.060002|USDCNY1401600010606|0606|0606|0606|USD|449.320000|1|6.616598|1|1|130||14016|LD|00|LD1622590340|LD1622590340||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184431704771265.020002|USDCNY1401600010606|0606|0606|0606|USD|134.800000|1|6.616617|1|1|130||14016|LD|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||37_INPUTTER|37_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812980344769.020003|USD1499900010606|0606|0606|0606|USD|134.800000|1|6.616617|1|1|19||14999|AC|00||LD1625381362|FROM 184431704771265.020001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812311944775.010003|USD1499900010606|0606|0606|0606|USD|134.800000|1|6.616617|1|1|19||14999|AC|00||LD1625381362|FROM 184811975244520.020001|0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244520.020002|USDCNY1401600010606|0606|0606|0606|USD|134.800000|1|6.616617|1|1|130||14016|LD|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812311944775.010004|USDCNY1401600010606|0606|0606|0606|USD|-134.800000|0|6.616617|1|1|131||14016|AC|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344769.020004|USDCNY1401600010606|0606|0606|0606|USD|-134.800000|0|6.616617|1|1|131||14016|AC|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812311944775.010002|CNYUSD1401600010606|0606|0606|0606|CNY|891.920000|1||1|1|130||14016|AC|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812980344769.020002|CNYUSD1401600010606|0606|0606|0606|CNY|891.920000|1||1|1|130||14016|AC|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811975244520.020001|CNYUSD1401600010606|0606|0606|0606|CNY|-891.920000|0||1|1|131||14016|LD|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811060744839.000001|USD1280006100606|0606|0606|0606|USD|550.000000|1|6.616600|1|1|183||12800|LD||LD1625381362|LD1625381362||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811060744839.000002|USD1280006100606|0606|0606|0606|USD|-3869.160000|0|6.616600|1|1|182||12800|LD||LD1625381362|LD1625381362||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811060744839.000003|USD1280006100606|0606|0606|0606|USD|-1320000.000000|0|6.616600|1|1|182||12800|LD||LD1625381362|LD1625381362||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010610|DEBIT|||184811060744839.010001|USD1280006060610|0688|0610|0610|USD|-550.000000|0|6.616600|1|1|182||12800|LD||LD1625381362|LD1625381362\BNK||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010610|DEBIT|||184811060744839.010002|USD1280006060610|0688|0610|0610|USD|3869.160000|1|6.616600|1|1|183||12800|LD||LD1625381362|LD1625381362\BNK||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
400501|AC.1.TR.USD.12800............CN0010610|DEBIT|||184811060744839.010003|USD1280006060610|0688|0610|0610|USD|1320000.000000|1|6.616600|1|1|183||12800|LD||LD1625381362|LD1625381362\BNK||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800||||||CHN|||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812980344769.020001|CNY1499900010606|0606|0606|0606|CNY|-891.920000|0||1|1|19||14999|AC|00||LD1625381362|FROM 184431704771265.020001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812311944775.010001|CNY1499900010606|0606|0606|0606|CNY|-891.920000|0||1|1|19||14999|AC|00||LD1625381362|FROM 184811975244520.020001|0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184431704771265.020001|CNYUSD1401600010606|0606|0606|0606|CNY|-891.920000|0||1|1|131||14016|LD|00|LD1625381362|LD1625381362||0||20180702|20180702|20180702||37_INPUTTER|37_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184431704771265.040001|CNYUSD1401600010606|0606|0606|0606|CNY|-120.090000|0||1|1|131||14016|LD|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||37_INPUTTER|37_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812980344780.000001|CNY1499900010606|0606|0606|0606|CNY|-120.090000|0||1|1|19||14999|AC|00||LD1625690004|FROM 184431704771265.040001|0||20180702|20180701|20180702||44_INPUTTER|44_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14999............CN0010606|DEBIT|||184812311944814.000001|CNY1499900010606|0606|0606|0606|CNY|-120.090000|0||1|1|19||14999|AC|00||LD1625690004|FROM 184811975244521.010001|0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811975244521.010001|CNYUSD1401600010606|0606|0606|0606|CNY|-120.090000|0||1|1|131||14016|LD|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812980344780.000002|CNYUSD1401600010606|0606|0606|0606|CNY|120.090000|1||1|1|130||14016|AC|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812311944814.000002|CNYUSD1401600010606|0606|0606|0606|CNY|120.090000|1||1|1|130||14016|AC|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344780.000004|USDCNY1401600010606|0606|0606|0606|USD|-18.150000|0|6.616529|1|1|131||14016|AC|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812311944814.000004|USDCNY1401600010606|0606|0606|0606|USD|-18.150000|0|6.616529|1|1|131||14016|AC|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244521.010002|USDCNY1401600010606|0606|0606|0606|USD|18.150000|1|6.616529|1|1|130||14016|LD|00|LD1625690004|LD1625690004||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016||||||CHN|||
920306|AC.1.TR.USD.14999............CN0010606|CREDIT|||184812311944814.000003|USD1499900010606|0606|0606|0606|USD|18.150000|1|6.616529|1|1|19||14999|AC|00||LD1625690004|FROM 184811975244521.010001|0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER|||Position Accounting - REVERSAL-NEW|1|20180702|14999|||||||||
